counter	obsInterval	tpInterval1	norm_tpInterval1	tpInterval2	norm_tpInterval2	spInterval1	norm_spInterval1	spInterval2	norm_spInterval2	norm_aveElementInterval	aveLastSlip	aveSlip	norm_lastEventSlip	norm_nextEventSlip	eventMag	eventID	firstSectionID	numSectionsInEvent	sectionsInEventString
3661	31.60487527966318	59.22727942208842	0.53362024	59.13728883871579	0.5344323	51.59123480077518	0.61260164	50.398447083083084	0.62710017	0.56821835	0.89657027	0.7640822	1.1199282	0.95443416	6.72272	141434	24	2	San_Jacinto + San_Bernardino + 
3662	253.54974213393942	199.72842004821484	1.2694725	189.5411316632905	1.337703	100.60670854495903	2.5202072	102.91693141115518	2.463635	1.0784899	0.4188906	0.22744896	1.1670426	0.6336801	5.90227	141440	76	1	Owl_Lk + 
3663	84.76684689617109	76.0321623111688	1.1148814	71.44764504325542	1.186419	74.37531451349051	1.1397175	69.55180754794672	1.2187583	0.99244666	2.6077917	2.538595	0.9831632	0.9570753	7.29263	141495	1	5	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + B_Lagoon-Bld_M + 
3664	57.00172884715335	76.2800600764305	0.74726903	76.30294133201426	0.747045	23.32691427637852	2.4436035	23.170537193804677	2.4600952	0.7213568	1.4895079	0.45231152	1.0092937	0.30648723	6.28891	141584	7	1	SAF-S_Mid_Peni + 
3665	17.598611642799785	16.765095689348737	1.0497173	17.13653653289629	1.0269643	5.280111899667679	3.3329997	4.867941912961598	3.6152058	1.0311583	0.5975503	0.16974492	1.0996802	0.31238398	5.81671	141610	13	1	SAF-Parkfield + 
3666	181.10004890068748	171.70070499872665	1.0547426	124.01556712991756	1.4603009	132.10676707758486	1.3708613	121.01888223739928	1.4964612	1.1367457	0.63621604	0.6208427	0.9887079	0.964817	6.83095	141644	32	3	Temecula + San_Jose + Glen_Ivy + 
3667	149.95403381376687	118.42032225453896	1.2662864	89.78229191930485	1.670196	92.49226149035975	1.6212603	87.70525663712172	1.7097497	1.1219316	2.5002494	2.4424083	0.97510093	0.95254284	7.54686	141653	113	12	N_Frontal-W + Garlock_W + Cleghorn + SAF-Parkfield + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + N_Frontal-E + Sierra_Mad-cn + Sierra_Mad-SFd + San_Bernardino + Snta_Ynez-E + 
3668	67.33702433155588	57.65125923752845	1.1680062	55.16417470837207	1.2206658	44.56217790262038	1.5110801	43.444974988261585	1.5499382	1.1177015	0.9858689	0.7764287	1.0012757	0.7885624	6.7605	141681	9	2	SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
3669	17.184108121015527	15.431342119020474	1.1135848	15.163296627109624	1.1332699	3.4725551977752733	4.948549	3.513099337016441	4.891438	1.0585688	0.6147754	0.14243388	1.0048096	0.23279871	5.78737	141712	13	1	SAF-Parkfield + 
3670	146.49221298143453	149.74276272014384	0.97829247	141.38717898566952	1.0361068	134.58723177854787	1.0884556	127.4485091389942	1.1494228	1.0618376	1.1674355	1.0523438	1.1480993	1.0349138	6.85237	141718	41	1	Rodgers_Creek + 
3671	18.93801031942382	13.554162858607864	1.3972099	11.452148706425204	1.6536644	17.747319180396172	1.0670913	16.661547608648693	1.1366297	1.0039204	0.3593781	0.52285343	0.6823161	0.9926908	6.51444	141732	13	1	SAF-Parkfield + 
3672	130.0273559503386	131.7914795621836	0.9866143	125.48287968406484	1.0362159	127.75820831279862	1.0177612	119.02564298546275	1.0924314	0.93020505	2.1230407	2.013791	0.99239755	0.94132966	7.19034	141761	123	2	Cerro_Prieto-N + Cerro_Prieto-S + 
3673	360.3110302672674	476.2405580128825	0.7565736	473.39153210441225	0.7611269	155.7184842045521	2.3138616	155.16046715147309	2.3221831	0.829661	0.5485093	0.17978133	1.2285656	0.40267897	5.94279	141788	84	1	Elmore_Ranch + 
3674	133.283785753793	158.65395409625174	0.84009117	150.41783937748852	0.8860903	141.86381750218484	0.9395192	139.97896626940687	0.9521701	0.9227317	1.3006278	1.2103654	1.1391882	1.0601294	6.95505	141859	42	2	Hayward + Hayward + 
3675	18.662244053806283	17.322245502961582	1.077357	16.524892146721715	1.1293414	17.490463432884894	1.0669954	16.486598819035006	1.1319644	1.0046984	0.52156913	0.52036047	0.9888245	0.98653305	6.51309	141929	13	1	SAF-Parkfield + 
3676	59.939552573623544	57.81362594983833	1.036772	54.751777557529195	1.0947508	59.75609327678013	1.0030701	56.59212451381518	1.0591501	0.97983587	0.99032885	1.0236163	1.0027876	1.0364938	6.83319	141940	20	3	Imperial-N + Imperial-C + Imperial-S + 
3677	500.8596070521997	330.05339266296573	1.5175109	294.4161191712885	1.7011963	655.9117579743702	0.7636082	591.4094026673896	0.8468915	0.6871811	0.28704312	0.5765989	0.5767205	1.1584893	6.26107	142037	50	1	West_Napa + 
3678	223.0358388362209	190.27966079428182	1.1721475	174.48590485423463	1.2782456	186.0772330721309	1.1986197	177.1992090077479	1.2586728	1.1267022	0.9509038	0.9656906	1.043272	1.0594952	6.8861	142097	170	4	Great_Val_4a + Berryessa + Greenvalley + Bartlett_Spring + 
3679	14.987293173799172	15.549868164496033	0.96382123	15.357110488124796	0.9759188	7.0567650314710395	2.123819	7.166079531114211	2.0914216	0.93628585	0.5693054	0.26565465	1.0423899	0.48640978	6.11148	142104	13	1	SAF-Parkfield + 
3680	258.3436017194426	549.3838026766533	0.47024247	519.3999785184848	0.49738854	136.72257070469965	1.8895462	136.4503702101384	1.8933156	0.47236705	2.079144	0.54620713	1.0917344	0.28680703	6.19964	142142	81	2	Owens_Vlly + Death_Vlly-N + 
3681	221.29353692161294	176.451317418157	1.2541337	165.45750732508446	1.3374645	166.3748933600586	1.3300897	156.15891190295363	1.4171047	1.1915288	0.6797633	0.6415611	0.986431	0.9309943	6.59195	142214	34	1	Coyote_Mt. + 
3682	227.1675262431353	191.1873926955542	1.1881931	190.4630336828086	1.192712	45.768619131265346	4.9633904	45.351511067521	5.00904	1.0077126	1.5409334	0.36691454	0.90203536	0.21478534	6.10412	142322	36	1	N_San_Gregorio + 
3683	88.80625663789839	68.50143316700711	1.2964146	52.888297179842766	1.6791286	43.72961984558725	2.0308032	41.405117735143875	2.1448135	1.3011143	0.74277437	0.5815022	1.1041235	0.86439466	6.54545	142327	24	5	San_Jacinto + Cucamonga + Glen_Ivy + Whittier + San_Bernardino + 
3684	2344.24844032168	2562.927947222001	0.9146759	2410.0539347423105	0.9726954	2895.8969694841326	0.80950683	2785.103716731136	0.84170955	0.85176253	2.4815166	2.8676875	0.9218886	1.0653518	7.4064	142338	179	2	Great_Val_13 + Rinconada + 
3685	93.72787551856658	68.7739723768694	1.3628393	62.51937167572712	1.4991814	84.25042860251571	1.1124914	80.07456890405909	1.1705074	1.1518588	1.063145	1.3616722	0.84080386	1.0768983	7.24291	142381	8	5	SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + SAF-N_Mid_Peni + SAF-S_Mid_Peni + 
3686	7.619291574041714	49.8834427929302	0.1527419	50.44777114252388	0.15103327	23.744779557048577	0.3208828	23.634605488781926	0.32237864	0.13448074	1.0154601	0.47573954	0.9488938	0.44455343	6.26993	142382	9	3	SAF-S_Cruz_Mts + SAF-Coachella + SAF-S_Mid_Peni + 
3687	26.27607049447519	13.741345965992673	1.9121904	11.873170211420222	2.2130628	19.338361706625804	1.3587537	18.001706871103266	1.4596432	1.3991408	0.37248155	0.5647442	0.709683	1.0759978	6.53674	142390	13	1	SAF-Parkfield + 
3688	92.84872845978836	79.4739502798784	1.1682913	74.20589272529887	1.2512312	77.49166569545751	1.198177	74.12269185125768	1.2526357	1.12097	2.5852928	2.5823944	0.97632664	0.97523195	7.40226	142404	1	4	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + 
3689	224.3217452288453	174.489175997691	1.2855911	143.3660346223844	1.5646784	187.1047564929128	1.1989099	152.7569449716914	1.468488	1.246418	0.60414284	0.64371604	1.0748323	1.1452371	6.72258	142420	45	2	Greenvalley + Concord + 
3690	410.9565411664439	447.64061420031913	0.91805017	411.3893729111315	0.99894786	396.23288201035683	1.0371591	367.37495303281963	1.1186297	0.8866835	1.4072535	1.2566919	1.0131943	0.904793	6.96024	142435	27	3	Borrego + Julian + Laguna_Salada + 
3691	880.0402489570799	915.8277574828026	0.9609233	729.1207603998123	1.2069883	999.0454050179437	0.88088113	779.6941294704312	1.1286993	0.8157868	1.010421	1.0805061	0.97774076	1.0455589	6.85149	142487	178	2	Great_Val_12 + Great_Val_13 + 
3692	215.8657380486483	273.7468582791232	0.7885597	157.94009772087915	1.366757	245.27028774387662	0.88011366	144.6084921127714	1.4927597	0.8316083	1.6304779	1.4928504	1.1308913	1.0354337	6.99355	142523	24	4	San_Jacinto + Coyote_Cr + San_Bernardino + Cucamonga + 
3693	74.61941957079898	61.96718693930724	1.2041763	61.99262458104916	1.2036822	18.380242994764263	4.0597625	18.29644438247127	4.0783563	1.2434978	2.1655831	0.6391482	1.072518	0.31654194	6.31128	142550	16	1	SAF-Mojave + 
3694	52.41385106737901	60.75455071851555	0.8627148	55.46052076495845	0.945066	48.15755387174702	1.0883827	49.086449397801125	1.0677866	0.8348459	1.0354723	0.9164655	1.0423466	0.9225498	6.75791	142561	27	5	Borrego + Imperial-N + Imperial-C + Imperial-S + Superstion_Hll + 
3695	36.83228283380192	55.80741313604919	0.65998906	19.265346276245513	1.9118412	17.82277343636585	2.0665853	14.548120358075414	2.5317554	0.5270024	0.63278884	0.477847	1.1143838	0.8415208	6.43433	142587	180	2	Great_Val_14 + SAF-Parkfield + 
3696	145.59874938251065	155.4960004252836	0.93635046	148.99082179521517	0.977233	146.0739205772365	0.9967471	140.82497822328543	1.0338986	0.9050655	1.3655589	1.2907158	1.0352051	0.9784679	7.15501	142591	40	5	S_Maacama + Rodgers_Creek + Great_Val_4a + N_Maacama + C_Maacama + 
3697	306.0010841056363	231.52791703541686	1.3216596	110.23156391211813	2.7759843	266.47587221083114	1.1483257	119.23151848458227	2.5664446	1.1355176	2.4440355	2.643581	0.93874556	1.0153903	7.77115	142612	112	18	Emerson-CopMt + Pleito + Snta_Ynez-W + Pitas_Pt_East + Bigpine + N_Frontal-W + Pinto_Mtn + Cleghorn + N_Frontal-E + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + B_Northridge + San_Bernardino + Anza + Borrego + Snta_Ynez-E + 
3698	3.067006159669672	100.16229946742645	0.030620364	81.67114021769952	0.03755312	72.04249631600499	0.04257218	68.0953332925251	0.04503989	0.03230931	2.4354177	2.0305898	1.0703548	0.8924348	7.20231	142613	16	5	SAF-Mojave + Pinto_Mtn + SAF-Coachella + Hayward + SAF-San_Bernar + 
3699	252.3387309552081	225.53485060687865	1.1188458	209.83979330462168	1.2025304	249.52963971027003	1.0112575	239.910407243884	1.0518041	1.0054289	1.4442669	1.6512344	0.9143361	1.045363	7.17767	142659	36	2	N_San_Gregorio + S_San_Gregorio + 
3700	434.801286601399	373.4063721057963	1.1644185	331.7328546337874	1.3106971	309.88267461351137	1.4031159	308.5801949828324	1.4090382	1.058906	1.6122231	1.499701	0.99024916	0.9211366	6.98956	142741	132	2	White_Mtn + Death_Vlly-NCu + 
3701	384.4401963014917	392.2913200094609	0.9799865	209.39630035370956	1.8359455	303.8711790507649	1.265142	272.7855014111916	1.4093132	0.8437839	0.36232153	0.4720048	0.8799437	1.1463234	6.23872	142751	104	2	Blackwater + Owl_Lk + 
3702	29.80637799229808	36.69321024132452	0.8123132	16.938090548024707	1.7597249	20.03177707975592	1.4879547	17.246299849855323	1.7282767	0.8128474	0.5188682	0.52830964	0.9289881	0.9458922	6.5355	142789	16	3	SAF-Mojave + SAF-Parkfield + San_Juan + 
3703	190.41382481902193	195.49008003230605	0.9740332	170.86425202388565	1.1144158	187.99298262473715	1.0128773	170.20608165140936	1.1187252	0.9508916	2.0170734	2.0093036	1.0422702	1.0382553	7.32992	142791	9	8	SAF-S_Cruz_Mts + Mt._Diablo + Hayward + Great_Val_8 + Calaveras + Calaveras + Calaveras + Hayward + 
3704	156.29139516698257	153.68637135741892	1.0169502	139.6746845838368	1.1189672	160.20694676629256	0.9755594	126.7105198847789	1.2334524	0.97644883	0.6639859	0.6023568	1.0019896	0.9089881	6.77994	142825	25	3	Anza + Coyote_Cr + Borrego + 
3705	709.8386723368203	638.0613136111201	1.1124929	583.9213612627051	1.2156409	689.4168401071944	1.0296218	643.3841842855927	1.103289	1.031371	1.025565	1.130002	0.9676362	1.0661741	7.01747	142840	108	2	Hidalgo-Wc + Glen_Ivy + 
3706	15.096997246721443	14.989487496390069	1.0071723	14.85236894406993	1.0164707	8.707398926563156	1.7338126	8.63398541532366	1.7485548	0.9114288	0.52527106	0.30535078	0.9783686	0.5687456	6.19831	142944	13	1	SAF-Parkfield + 
3707	263.13691024329324	189.56262891283814	1.3881265	128.87251463205288	2.041839	254.56878456085144	1.0336574	203.52735073921914	1.2928823	1.015613	0.44801483	0.7075463	0.7269947	1.148137	6.41929	142947	29	1	Superstion_Hll + 
3708	48.167425165525735	51.248136743325865	0.9398864	49.462985600285016	0.97380745	44.070838825324536	1.0929546	43.66615718182935	1.1030837	0.8454403	0.978532	0.8638527	0.96524125	0.85211957	6.70077	142981	20	3	Imperial-N + Imperial-C + Imperial-S + 
3709	171.38632666170844	145.86543847841276	1.1749618	147.56190611298837	1.1614537	28.555334198265133	6.001902	29.653175463846505	5.7796955	1.1383853	4.0472345	0.81330854	1.0218635	0.20534769	6.24587	143036	4	3	SAF-N_Coast_Of + SAF-N_Coast_On + C_Maacama + 
3710	111.73818709314541	137.77658795674256	0.81101	135.95858114295373	0.8218546	106.63269206866414	1.0478792	105.95561737128111	1.0545754	0.84667265	2.2618952	1.7627465	1.0960252	0.8541574	6.86013	143040	124	1	Cerro_Prieto-S + 
3711	370.4519527247761	442.2599241320389	0.837634	424.3152106871016	0.8730584	404.5455636165973	0.9157237	388.4106473081282	0.95376366	0.80660695	1.6468275	1.5074768	1.0237001	0.93707705	6.8622	143093	77	1	Death_Vlly-S + 
3712	65.9109380098611	71.05128614454497	0.927653	69.17347014625277	0.9528355	60.824601435854376	1.083623	58.49114257084157	1.1268533	0.91718584	2.6027174	2.2007847	1.0497757	0.88766086	7.02073	143106	1	2	SAF-Mendo_Offs + SAF-N_Mendocin + 
3713	59.44440913550978	43.54450466457156	1.3651415	36.190685932647845	1.6425334	34.43016321382179	1.7265213	35.77814341819326	1.6614727	1.2477335	1.161408	1.1481689	0.9068744	0.8965368	6.82691	143139	51	3	Greenville + SAF-Parkfield + SAF-Cholame + 
3714	0.12993338310748778	17.81575479447255	0.007293173	17.490982350750805	0.0074285925	17.372502637173184	0.0074792556	17.398389209871475	0.007468127	0.0077009606	0.6319699	0.62862444	1.1291723	1.1231948	6.45653	143140	13	1	SAF-Parkfield + 
3715	210.9139192824729	199.3158514495958	1.0581894	184.38847576411533	1.1438563	199.48864121181694	1.0572728	192.11066179644482	1.0978773	1.0247879	0.8978992	0.93550324	0.9903518	1.0318277	7.22549	143214	32	7	Temecula + Julian + Coyote_Mt. + Earthqk_Valley + San_Jacinto + Chino_Central + Glen_Ivy + 
3716	14.257224407972146	132.0336264194506	0.10798177	128.99662321651914	0.11052401	99.29842100266718	0.14357957	94.40523573456767	0.15102154	0.09970803	0.7574151	0.5543087	1.0138422	0.741973	6.49216	143215	32	5	Temecula + Julian + Chino_Central + SAF-N_Mid_Peni + Glen_Ivy + 
3717	1371.7847433728741	1174.8457326326375	1.1676297	1080.0607669666936	1.2700996	676.0494593703968	2.029119	645.6229815428318	2.1247458	0.99273694	1.1046621	0.6603288	0.893752	0.534254	6.39828	143237	60	2	Snta_Ynez-E + San_Gabriel + 
3718	77.31779459518904	74.96209709430697	1.0314252	70.11030668501057	1.1028022	68.21288608181362	1.1334778	66.5671364696611	1.1615009	1.0117462	1.245627	1.1826767	1.0056047	0.9547844	7.14109	143251	6	6	SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Mt._Diablo + 
3719	139.40357980273134	123.95201604036266	1.1246576	109.06024302911156	1.2782254	125.40179365677352	1.1116554	117.72233160294732	1.1841727	1.0526569	2.9484785	3.1826608	0.96155953	1.0379312	7.69931	143320	1	11	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Cruz_Mts + Great_Val_4a + Great_Val_4b + SAF-S_Cruz_Mts + Rinconada + 
3720	26.452114439218676	21.179877607127846	1.2489266	20.722254924895534	1.2765075	8.700076510084395	3.0404463	8.04608480845633	3.287576	1.3340971	0.68502295	0.26598227	1.1356629	0.44095778	6.293	143399	13	2	SAF-Parkfield + SAF-Cholame + 
3721	233.39867485551142	126.39883527877862	1.8465255	105.97990067984611	2.202292	141.94330340592816	1.6443092	132.80235227488947	1.757489	1.7156113	1.5478606	1.9396087	0.92566895	1.1599466	7.45249	143436	135	8	MontBay-Tul + SAF-Mojave + N_Frontal-W + Imperial-N + San_Bernardino + San_Jacinto + Anza + Coyote_Cr + 
3722	8.800788282931485	127.17570281965003	0.069201805	125.0529208996249	0.07037651	104.99240564191287	0.08382309	103.1754891207077	0.085299216	0.0780521	2.0814652	1.7173225	1.206256	0.9952271	7.32761	143437	72	6	Garlock_W + SAF-Mojave + N_Frontal-W + San_Bernardino + San_Jacinto + Anza + 
3723	6.04191942429216	90.40045778639748	0.06683505	87.76815840718201	0.068839535	75.76216940875467	0.079748504	74.12396122451807	0.08151101	0.06756912	1.4500635	1.2246406	1.0684836	0.90238005	6.89283	143438	24	5	San_Jacinto + Anza + N_Frontal-W + Concord + San_Bernardino + 
3724	161.71960612181223	107.88449422220262	1.499007	97.00242431307464	1.6671708	120.6386043780756	1.3405294	115.56086925793217	1.3994322	1.1667343	3.2096395	3.8237057	0.885502	1.0549157	7.57804	143501	97	7	Pitas_Pt_West + Pleito + Bigpine + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + Pitas_Pt_East + 
3725	62.78162180461138	99.09228498305384	0.6335672	93.75933361177829	0.66960394	86.97662664582414	0.7218218	85.0388311672444	0.73827004	0.6120866	2.975562	2.6988068	1.0340766	0.9378976	7.6042	143502	113	10	N_Frontal-W + Garlock_W + Cleghorn + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + San_Jacinto + B_Elpark + 
3726	164.01255360194284	120.82398285443574	1.3574504	106.94000757451364	1.5336875	135.1955900659508	1.2131501	128.77440534726662	1.2736425	1.1240071	1.8529612	2.2312882	0.83495635	1.005433	7.11612	143507	123	3	Cerro_Prieto-N + Cerro_Prieto-S + Cerro_Prieto-W + 
3727	116.65645523926354	145.05705855433726	0.80421084	135.7778160734686	0.8591717	119.97983709564286	0.97230047	116.99588803578584	0.99709874	0.8326809	0.68488795	0.5901485	1.1544	0.9947137	6.58418	143567	45	2	Greenvalley + Concord + 
3728	50.88899777761272	39.710059647833496	1.281514	39.8223928727175	1.277899	16.080853094057407	3.1645708	16.248515855588806	3.1319168	0.9707049	0.9446753	0.38545078	0.85575396	0.3491687	6.05485	143569	20	2	Imperial-N + Imperial-C + 
3729	23.253662500169543	22.58366082454393	1.0296675	22.152616421003817	1.0497028	16.795858386809545	1.3844879	16.205665485913137	1.4349095	1.2602584	0.70554465	0.5161386	1.3327869	0.97499543	6.50447	143735	13	1	SAF-Parkfield + 
3730	124.8962733747191	126.6344790829059	0.9862738	123.66127903455576	1.0099869	101.99042358372115	1.2245883	97.69661793012058	1.2784094	1.036088	1.1148137	0.88074076	1.0963157	0.8661267	6.79287	143736	42	2	Hayward + Hayward + 
3731	79.43428275706283	46.517819078279956	1.7076098	41.959604930626654	1.8931133	62.29932734079037	1.2750424	57.807444066633266	1.3741186	1.2985176	0.75894904	1.0455986	0.7684969	1.0587525	6.83934	143839	20	3	Imperial-N + Imperial-C + Imperial-S + 
3732	1976.293130016747	1735.8152154148436	1.1385388	1010.6206630019698	1.9555242	2986.2253250411763	0.66180307	2055.56216107901	0.9614368	0.89341223	0.5274937	1.0729012	0.7396642	1.5044475	6.58221	143883	139	1	Collayomi + 
3733	99.08012066268728	158.5761244244278	0.6248111	153.96633540277125	0.6435181	134.6008465320233	0.73610324	132.04130909240666	0.7503722	0.6434695	2.4440134	2.0959823	1.0943935	0.9385503	6.99815	143908	48	3	Calaveras + SAF-S_Cruz_Mts + Calaveras + 
3734	94.11524464304637	75.65047521404806	1.2440801	70.07228861012706	1.3431165	75.04875815804847	1.2540547	69.71867966501621	1.3499286	1.1664832	2.3215005	2.3097854	0.97814035	0.9732043	7.03926	144000	1	2	SAF-Mendo_Offs + SAF-N_Mendocin + 
3735	178.12510432720137	198.54348147807517	0.89715916	181.87117954855006	0.9794026	163.27062403945496	1.0909808	158.5324443961515	1.1235877	0.9114892	1.025787	0.8941522	1.0968201	0.95606995	6.83757	144007	172	5	Great_Val_5 + Greenville + Berryessa + Great_Val_4b + Bartlett_Spring + 
3736	24.70786673951403	15.997886346732827	1.5444458	15.671963543765717	1.5765648	12.744609401011939	1.9386916	13.0522940866862	1.8929904	1.4082147	0.52860194	0.4402427	0.978047	0.8145602	6.41794	144053	13	1	SAF-Parkfield + 
3737	1415.4983925779277	1243.447060634313	1.1383665	1153.0772474191835	1.2275833	1694.17357123196	0.83550966	1792.8304385427386	0.7895328	0.63040596	2.2170875	3.4471774	0.8003477	1.2443986	6.90063	144075	89	4	Hollywood + Newport_Ing + San_Gabriel + Sierra_Mad-SFd + 
3738	818.1056106001894	889.4114207475528	0.9198281	564.6825223172855	1.4487886	917.1326141599233	0.8920254	549.6402164962817	1.4884384	0.9504225	0.8480115	0.8254217	1.1771141	1.1457576	6.55292	144176	23	3	San_Bernardino + Chino_Central + Glen_Ivy + 
